45°38′52″N,45.64768012,73°53′51″W,-73.8975531,25.7187,309.167°
45°28′59″N,45.4830382,73°33′05″W,-73.55140938,7.3025,106.687°
45°21′15″N,45.35406356,73°56′05″W,-73.93472867,28.2097,234.443°
45°21′22″N,45.3560524,73°25′46″W,-73.42957528,23.1492,134.422°
45°25′37″N,45.42702276,73°56′04″W,-73.93433622,24.3442,250.092°
45°28′12″N,45.46988838,73°46′34″W,-73.77623109,11.123,251.364°
45°33′47″N,45.56294075,74°00′22″W,-74.0060737,29.2348,283.553°
45°38′17″N,45.63799868,73°40′42″W,-73.67840142,15.411,349.153°
45°29′28″N,45.49121303,73°21′43″W,-73.3620097,21.7923,93.035°
45°26′45″N,45.44590722,73°44′09″W,-73.73578593,9.6618,229.878°
45°34′20″N,45.57233811,73°57′38″W,-73.96048403,26.0854,287.586°
45°19′49″N,45.33037478,73°32′23″W,-73.5397712,20.6562,157.442°
45°25′05″N,45.41819441,73°24′13″W,-73.40368387,20.7321,116.608°
45°20′23″N,45.339603,73°27′53″W,-73.46463234,22.7107,142.59°
45°43′19″N,45.72191357,73°46′23″W,-73.77292403,26.5309,337.306°
45°40′32″N,45.67549782,73°45′27″W,-73.75755763,21.3277,334.892°
45°29′47″N,45.4965248,74°00′46″W,-74.01286529,28.9886,268.945°
45°26′59″N,45.44985087,73°24′59″W,-73.41633923,18.4624,108.203°
45°30′13″N,45.50354695,73°48′21″W,-73.80588673,12.8467,270.863°
45°33′45″N,45.56261596,73°28′17″W,-73.47143323,14.8439,62.89°
45°18′46″N,45.31274202,73°38′32″W,-73.6421688,21.0423,180.226°
45°30′29″N,45.50796904,73°28′52″W,-73.48112095,12.4895,86.857°
45°41′38″N,45.69398908,73°36′01″W,-73.60021546,21.5983,8.459°
45°22′10″N,45.36957742,73°37′58″W,-73.63277785,14.7349,177.468°
45°39′34″N,45.6594912,73°34′09″W,-73.56923043,18.3971,17.681°
45°25′33″N,45.42579996,73°25′08″W,-73.41899666,19.285,115.964°
45°18′12″N,45.30344698,73°24′07″W,-73.40194559,28.9169,139.682°
45°23′08″N,45.3854431,73°41′41″W,-73.69485698,13.6179,197.958°
45°38′36″N,45.64326243,73°19′52″W,-73.3311599,28.801,56.808°
45°27′44″N,45.46234537,73°58′01″W,-73.96694789,25.7889,260.287°
45°45′05″N,45.75141334,73°34′34″W,-73.57601175,28.2078,10.318°
45°32′40″N,45.54439177,73°38′30″W,-73.64179207,4.7237,359.354°
45°43′06″N,45.71838441,73°34′18″W,-73.57161053,24.6757,12.634°
45°18′27″N,45.30750134,73°51′09″W,-73.85259381,27.2102,217.445°
45°35′20″N,45.58883525,73°52′05″W,-73.86796317,20.1424,298.761°
45°16′41″N,45.27794806,73°47′15″W,-73.78757997,27.4138,204.72°
45°41′50″N,45.69731636,73°44′18″W,-73.73829939,23.0112,340.845°
45°20′07″N,45.33530057,73°41′58″W,-73.69934626,19.0826,193.805°
45°30′16″N,45.50432161,73°36′10″W,-73.602901,2.9903,84.872°
45°17′25″N,45.29023762,73°29′51″W,-73.49750363,26.0801,154.478°
45°20′22″N,45.33952155,73°20′10″W,-73.33619039,29.8823,127.083°
45°29′29″N,45.49143785,73°51′03″W,-73.85074681,16.3859,265.993°
45°44′20″N,45.73894512,73°44′12″W,-73.73658101,27.3891,344.3°
45°36′51″N,45.61421259,73°34′32″W,-73.57550512,13.4939,22.225°
45°37′08″N,45.61893737,73°55′30″W,-73.92512019,25.6628,300.575°
45°16′50″N,45.28068069,73°37′54″W,-73.63175405,24.619,178.296°
45°22′20″N,45.37235287,73°47′29″W,-73.7912987,18.5769,219.177°
45°18′12″N,45.30320856,73°40′11″W,-73.66979744,22.2158,185.798°
45°37′02″N,45.61723293,73°27′45″W,-73.46253525,18.9178,47.253°
45°34′33″N,45.57574836,73°52′27″W,-73.87425345,19.9331,294.409°
45°41′07″N,45.68518754,73°24′32″W,-73.40898833,27.2372,41.467°
45°36′34″N,45.60950308,73°35′51″W,-73.5975708,12.4367,15.806°
45°30′15″N,45.50409169,73°54′01″W,-73.90029549,20.2065,270.776°
45°28′44″N,45.47883353,73°36′41″W,-73.61133824,3.4619,137.883°
45°27′20″N,45.45549765,73°18′42″W,-73.31163533,26.209,101.246°
45°36′52″N,45.61444485,73°44′40″W,-73.74451271,14.8822,327.277°
45°16′22″N,45.27264041,73°50′16″W,-73.83773924,29.7708,211.13°
45°22′59″N,45.38318417,73°30′56″W,-73.51553794,16.4455,143.381°
45°38′44″N,45.64544887,73°44′51″W,-73.74750624,17.985,332.612°
45°42′13″N,45.703521,73°43′08″W,-73.71889399,23.2254,344.921°
45°35′27″N,45.59092423,73°30′22″W,-73.50621655,14.4359,46.659°
45°16′17″N,45.27148853,73°29′46″W,-73.49607787,28.0228,156.102°
45°20′50″N,45.34713502,73°30′29″W,-73.50798173,20.1101,148.837°
45°31′26″N,45.52383991,73°40′50″W,-73.68059845,3.9262,308.391°
45°36′13″N,45.60357687,73°19′34″W,-73.32603352,27.0194,65.151°
45°20′37″N,45.34370244,73°34′20″W,-73.57213636,18.4038,162.964°
45°19′30″N,45.32510003,73°44′14″W,-73.73732391,21.0535,200.94°
45°22′22″N,45.37279863,73°32′49″W,-73.54700021,16.1313,152.882°
45°16′51″N,45.28093624,73°30′42″W,-73.51160024,26.5799,157.584°
45°32′59″N,45.54969163,73°29′34″W,-73.49272989,12.7244,65.268°
45°34′45″N,45.57926939,73°46′30″W,-73.7751174,13.5276,309.537°
45°23′22″N,45.38931372,73°33′52″W,-73.56434847,13.8839,154.414°
45°25′46″N,45.42933544,73°21′07″W,-73.35199369,23.9546,109.594°
45°26′04″N,45.43437596,73°56′46″W,-73.94623074,24.9584,252.589°
45°16′04″N,45.26771758,73°42′29″W,-73.70809573,26.5704,191.382°
45°37′58″N,45.63271376,73°19′57″W,-73.33263239,28.0815,58.69°
45°33′31″N,45.558656,73°32′50″W,-73.54710918,9.6674,49.221°
45°25′57″N,45.432506,73°45′02″W,-73.75046753,11.506,227.89°
45°22′51″N,45.38089392,73°47′55″W,-73.79866696,18.2322,222.465°
45°44′31″N,45.74198498,73°31′25″W,-73.52374722,28.2186,18.835°
45°27′47″N,45.46302627,73°42′17″W,-73.70458815,6.5746,228.87°
45°22′49″N,45.38020442,73°45′12″W,-73.75342151,16.1282,212.96°
45°35′37″N,45.59374339,73°32′49″W,-73.54705234,12.5687,35.621°
45°25′59″N,45.43319307,73°28′36″W,-73.47665364,14.9333,120.734°
45°38′29″N,45.64145231,73°31′01″W,-73.51681829,18.2891,31.902°
45°27′05″N,45.45126624,73°32′38″W,-73.54384601,9.4494,126.57°
45°38′35″N,45.64307615,73°33′38″W,-73.56065003,16.9034,21.724°
45°21′17″N,45.3546412,73°47′36″W,-73.79326015,20.2342,215.996°
45°28′01″N,45.46705247,73°18′22″W,-73.30607291,26.4127,98.325°
45°38′40″N,45.64432976,73°41′05″W,-73.68484356,16.201,347.883°
45°22′30″N,45.37505403,73°42′57″W,-73.71572801,15.2659,202.452°
45°39′54″N,45.66512314,73°49′23″W,-73.82309198,23.0256,322.095°
45°29′24″N,45.48991051,73°59′54″W,-73.99833431,27.8832,267.38°
45°18′56″N,45.31547361,73°30′15″W,-73.50404302,23.3372,152.653°
45°19′39″N,45.32758401,73°52′35″W,-73.87631896,26.7074,223.526°
45°32′49″N,45.54696419,73°25′31″W,-73.42525716,17.5505,73.338°
45°35′23″N,45.58964644,73°37′47″W,-73.62964691,9.7977,5.224°
45°19′30″N,45.32497369,73°50′37″W,-73.84350472,25.2408,218.834°
45°42′03″N,45.70083397,73°44′05″W,-73.73469045,23.2917,341.813°
45°27′09″N,45.45246729,73°46′04″W,-73.76787123,11.3138,240.953°
45°15′21″N,45.25569538,73°31′35″W,-73.52633981,28.8176,161.831°
45°42′33″N,45.70929483,73°52′28″W,-73.87452414,29.3578,321.864°
45°32′04″N,45.53439643,73°35′41″W,-73.59482907,5.1042,44.944°
45°37′38″N,45.62726547,73°50′34″W,-73.84289049,21.0059,311.653°
45°32′46″N,45.54606251,73°37′43″W,-73.62867115,5.004,11.163°
45°33′09″N,45.55249885,73°39′44″W,-73.66224567,5.8613,343.687°
45°36′14″N,45.60402729,73°46′09″W,-73.7692841,15.1206,318.728°
45°35′12″N,45.58663944,73°25′16″W,-73.42106945,19.5597,61.123°
45°35′38″N,45.5938468,73°53′23″W,-73.88981089,21.9047,297.913°
45°35′34″N,45.59290272,73°41′31″W,-73.69204535,10.8692,338.608°
45°33′05″N,45.55148155,73°57′04″W,-73.95122658,24.7859,282.96°
45°16′20″N,45.27226011,73°36′59″W,-73.61658721,25.6165,175.703°
45°41′54″N,45.69819606,73°37′31″W,-73.62524785,21.8654,3.23°
45°44′38″N,45.74396362,73°34′22″W,-73.57264313,27.4428,11.166°
45°23′49″N,45.39695225,73°54′29″W,-73.90794657,23.8715,240.813°
45°42′08″N,45.70211109,73°34′21″W,-73.57240856,22.8988,13.477°
45°31′22″N,45.52278819,73°47′11″W,-73.78636532,11.5571,281.635°
45°23′16″N,45.38766739,73°32′33″W,-73.54252624,14.8555,148.777°
45°34′05″N,45.56810693,73°30′40″W,-73.51102923,12.5258,53.961°
45°30′23″N,45.506347,73°43′46″W,-73.72943415,6.9029,274.117°
45°39′10″N,45.6528375,73°46′12″W,-73.77005602,19.5584,329.164°
45°38′31″N,45.64183796,73°35′58″W,-73.59932821,15.8984,11.792°
45°42′04″N,45.70108417,73°30′50″W,-73.5139508,24.2614,24.025°
45°44′09″N,45.73592636,73°36′43″W,-73.61208145,26.1249,4.948°
45°35′19″N,45.58857457,73°56′43″W,-73.94522415,25.5751,292.247°
45°20′58″N,45.34946124,73°48′04″W,-73.80105646,21.0588,216.421°
45°18′24″N,45.30654847,73°41′19″W,-73.68873501,22.047,189.729°
45°32′44″N,45.54554446,73°26′15″W,-73.43759861,16.5843,72.917°
45°16′20″N,45.27223159,73°27′40″W,-73.46111484,29.1614,151.11°
45°31′15″N,45.52091316,73°48′26″W,-73.80722023,13.1185,279.324°
45°34′30″N,45.5751056,73°22′18″W,-73.37178277,22.5056,68.701°
45°25′04″N,45.41791401,73°56′39″W,-73.94424219,25.4281,248.548°
45°19′54″N,45.33153138,73°36′35″W,-73.60975313,19.1097,172.629°
45°18′09″N,45.30248296,73°53′46″W,-73.89598608,29.8042,221.992°
45°33′40″N,45.56112894,73°50′32″W,-73.84232733,17.0049,292.855°
45°30′09″N,45.50257039,73°20′10″W,-73.335982,23.7866,89.718°
45°22′31″N,45.37527653,73°23′44″W,-73.39557092,23.7833,126.232°
45°18′08″N,45.30210233,73°43′36″W,-73.72667014,23.2083,196.764°
45°15′31″N,45.2585809,73°31′39″W,-73.52762714,28.4813,161.823°
45°35′34″N,45.59277357,73°43′46″W,-73.72942835,12.2244,325.783°
45°45′46″N,45.76278029,73°44′09″W,-73.73570676,29.9323,345.804°
45°24′37″N,45.41034707,73°22′55″W,-73.38186628,22.6461,116.637°
45°23′50″N,45.39712753,73°57′01″W,-73.95016765,26.785,244.314°
45°24′18″N,45.40507257,73°33′39″W,-73.56093015,12.4572,149.827°
45°42′13″N,45.7037449,73°27′02″W,-73.45067113,26.8981,33.364°
45°25′02″N,45.41711862,73°24′56″W,-73.41553232,19.967,118.111°
45°25′40″N,45.42790223,73°51′01″W,-73.85036567,18.2826,243.309°
45°23′07″N,45.38526493,73°33′36″W,-73.56011658,14.4331,154.001°
45°25′28″N,45.4245335,73°29′24″W,-73.48990794,14.6022,126.068°
45°29′57″N,45.4992743,73°48′53″W,-73.81483602,13.5468,268.815°
45°33′10″N,45.55288967,73°52′37″W,-73.87684063,19.2234,287.234°
45°32′33″N,45.54262361,73°52′15″W,-73.87073512,18.4582,284.278°
45°22′30″N,45.37489036,73°31′43″W,-73.52856751,16.637,148.094°
45°30′05″N,45.5015143,74°01′10″W,-74.01937661,29.4888,270.046°
45°37′25″N,45.62356143,73°32′59″W,-73.54999632,15.2767,27.641°
45°22′19″N,45.37181875,73°33′41″W,-73.56131942,15.7542,156.688°
45°21′31″N,45.35858027,73°54′34″W,-73.90956681,26.3307,232.83°
45°23′03″N,45.38414518,73°41′07″W,-73.68522211,13.545,194.74°
45°43′19″N,45.72192271,73°43′01″W,-73.71698496,25.1716,346.463°
45°22′13″N,45.37034322,73°57′56″W,-73.96551061,29.2445,240.086°
45°33′05″N,45.5513899,73°55′23″W,-73.92304399,22.6476,284.16°
45°36′31″N,45.60860169,73°35′19″W,-73.58851093,12.5525,19.028°
45°34′31″N,45.57519453,73°57′40″W,-73.9610383,26.223,288.22°
45°23′39″N,45.39423246,73°24′11″W,-73.40302423,22.1048,122.727°
45°37′18″N,45.62174297,73°52′55″W,-73.881862,23.0024,305.492°
45°38′31″N,45.64190432,73°36′50″W,-73.6137644,15.7143,7.777°
45°20′36″N,45.3434089,73°19′52″W,-73.33121904,29.935,125.974°
45°39′01″N,45.65035605,73°46′13″W,-73.77041128,19.3365,328.673°
45°27′59″N,45.46625429,73°15′49″W,-73.26348235,29.7139,97.539°
45°34′47″N,45.57970168,73°45′07″W,-73.75200815,12.2261,315.077°
45°34′54″N,45.58162536,73°45′47″W,-73.76302231,12.9917,313.071°
45°27′41″N,45.46127314,73°49′42″W,-73.82847062,15.2951,252.872°
45°27′45″N,45.4625078,73°33′05″W,-73.55149554,8.2498,122.071°
45°35′25″N,45.59038654,73°21′54″W,-73.36487682,23.6601,65.328°
45°25′17″N,45.42139278,73°37′09″W,-73.61910037,9.1204,169.142°
45°41′16″N,45.68764471,73°47′02″W,-73.78387804,23.4558,331.775°
45°23′38″N,45.39376402,73°25′28″W,-73.42435691,20.7556,125.347°
45°26′32″N,45.44227925,73°45′41″W,-73.76127487,11.4831,234.752°
45°44′35″N,45.74313601,73°42′46″W,-73.71286689,27.4036,348.272°
45°38′29″N,45.64151914,73°22′26″W,-73.37383948,25.9636,53.177°
45°26′59″N,45.44972864,73°43′02″W,-73.71708873,8.2959,225.615°
45°21′20″N,45.35566229,73°48′34″W,-73.80937496,20.9087,218.977°
45°25′16″N,45.42110475,73°36′02″W,-73.60044814,9.5326,160.55°
45°36′57″N,45.61583966,73°53′42″W,-73.89493303,23.4795,302.749°
45°16′33″N,45.27581843,73°48′35″W,-73.80975458,28.3904,207.706°
45°29′51″N,45.49737654,73°57′36″W,-73.96006951,24.8714,268.948°
45°34′47″N,45.57960511,73°18′49″W,-73.31373434,26.9272,71.168°
45°40′19″N,45.67199601,73°21′41″W,-73.3614028,28.8417,48.915°
45°25′07″N,45.41867039,73°45′31″W,-73.75850067,13.024,224.725°
45°20′55″N,45.34868699,73°48′57″W,-73.81576272,21.8263,218.72°
45°24′58″N,45.41617844,73°23′41″W,-73.39466761,21.4619,116.296°
45°28′23″N,45.47308774,73°59′47″W,-73.99635112,27.8858,263.522°
45°25′20″N,45.42217548,73°27′10″W,-73.452821,17.1592,121.06°
45°34′41″N,45.57793443,73°33′11″W,-73.55303797,10.888,39.03°
45°35′16″N,45.58789414,73°40′37″W,-73.67687044,9.9596,343.77°
45°29′39″N,45.49423886,73°48′01″W,-73.80038593,12.447,266.118°
45°35′35″N,45.59306077,73°27′53″W,-73.46464489,17.0789,53.53°
45°29′50″N,45.49723016,73°41′01″W,-73.68355628,3.3502,261.048°
45°34′00″N,45.56672864,73°37′05″W,-73.61796775,7.4299,14.035°
45°33′16″N,45.55448728,73°50′34″W,-73.84273468,16.7633,290.483°
45°14′47″N,45.24635452,73°40′28″W,-73.67453725,28.5459,185.262°
45°41′07″N,45.68520681,73°31′33″W,-73.5257996,22.2737,23.719°
45°43′19″N,45.72207201,73°47′35″W,-73.79304868,27.1905,334.284°
45°36′58″N,45.61620414,73°23′45″W,-73.39595399,22.9362,56.258°
45°21′52″N,45.36452195,73°40′40″W,-73.6777325,15.5479,190.608°
45°37′48″N,45.63011481,73°45′43″W,-73.76190194,17.0811,326.63°
45°31′15″N,45.52082364,74°00′55″W,-74.01515581,29.2304,274.257°
45°31′30″N,45.52499338,73°36′25″W,-73.60686674,3.7021,46.115°
45°26′20″N,45.43885023,73°32′59″W,-73.55003056,9.9843,134.608°
45°17′43″N,45.29534371,73°31′50″W,-73.53059399,24.5449,159.373°
45°29′00″N,45.48342394,73°40′58″W,-73.68283588,3.8497,237.702°
45°33′04″N,45.55124477,73°50′43″W,-73.8454012,16.8377,289.087°
45°28′47″N,45.47976972,73°44′18″W,-73.73820309,7.9617,252.005°
45°40′07″N,45.66865778,73°32′59″W,-73.54966056,19.8643,20.966°
45°30′51″N,45.51406443,73°26′54″W,-73.44834253,15.0863,84.796°
45°25′46″N,45.42939252,73°35′42″W,-73.59501038,8.8326,155.96°
45°21′48″N,45.36325557,73°29′36″W,-73.49333319,19.2595,143.157°
45°41′55″N,45.69869485,73°26′42″W,-73.44500538,26.6812,34.818°
45°29′17″N,45.48798822,73°32′57″W,-73.54924149,7.3283,102.179°
45°22′10″N,45.36936036,73°34′54″W,-73.58157755,15.4594,162.488°
45°16′26″N,45.2737992,73°36′18″W,-73.60505935,25.5294,173.654°
45°40′41″N,45.67815166,73°38′43″W,-73.64525735,19.6037,359.058°
45°33′22″N,45.55600213,73°42′17″W,-73.70483672,7.7997,320.48°
45°40′41″N,45.67814126,73°29′12″W,-73.48656329,22.9968,31.483°
45°30′22″N,45.5060881,74°00′34″W,-74.00937428,28.7115,271.055°
45°17′52″N,45.29791555,73°29′47″W,-73.49643734,25.3485,153.479°
45°16′08″N,45.2688132,73°28′43″W,-73.47873168,28.8646,153.873°
45°33′41″N,45.56131239,73°25′52″W,-73.43109299,17.6464,67.943°
45°26′23″N,45.43981185,73°19′01″W,-73.316861,26.2178,105.163°
45°34′50″N,45.58054331,73°20′59″W,-73.34976391,24.3226,68.826°
45°35′43″N,45.59535365,73°29′57″W,-73.49923468,15.1693,46.71°
45°26′05″N,45.43472145,73°34′26″W,-73.57391143,9.1294,144.937°
45°31′40″N,45.52772615,73°30′43″W,-73.51199511,10.4641,74.037°
45°40′47″N,45.67965934,73°49′19″W,-73.82182504,24.2621,324.632°
45°29′06″N,45.48510842,74°01′20″W,-74.02221883,29.7734,266.534°
45°37′20″N,45.62229921,73°19′04″W,-73.31765622,28.5256,61.892°
45°43′26″N,45.72391935,73°42′33″W,-73.70905017,25.2511,347.94°
45°41′44″N,45.69559717,73°44′26″W,-73.74043608,22.8864,340.295°
45°29′56″N,45.49879139,73°33′33″W,-73.55912562,6.4008,93.092°
45°41′32″N,45.69221713,73°44′05″W,-73.7347274,22.3844,341.038°
45°32′17″N,45.53803669,73°16′25″W,-73.27371526,28.9119,81.883°
45°27′53″N,45.46466295,73°49′08″W,-73.81882336,14.4652,253.414°
45°27′31″N,45.45853814,73°56′30″W,-73.9417296,23.936,258.476°
45°20′40″N,45.34446569,73°26′56″W,-73.44897302,23.0586,139.354°
45°31′34″N,45.52622104,74°00′17″W,-74.00470675,28.4674,275.577°
45°30′59″N,45.51668619,73°28′50″W,-73.48052221,12.6243,82.47°
45°22′50″N,45.3806307,73°40′39″W,-73.67743679,13.7858,191.881°
45°39′53″N,45.66471007,73°25′23″W,-73.42308075,24.8169,43.071°
45°33′03″N,45.55090703,73°46′51″W,-73.78070019,12.1655,296.654°
45°16′22″N,45.27287948,73°49′03″W,-73.81743008,28.9608,208.461°
45°22′46″N,45.37933746,73°22′23″W,-73.37318048,24.9623,123.013°
45°24′21″N,45.40578192,73°42′50″W,-73.71391748,12.1089,208.005°
45°29′02″N,45.48390149,73°17′35″W,-73.29300239,27.2155,94.1°
45°26′03″N,45.43414419,73°39′55″W,-73.66530303,7.7717,194.063°
45°43′53″N,45.73142492,73°44′03″W,-73.73406856,26.5311,344.215°
45°36′01″N,45.60029529,73°25′05″W,-73.41811012,20.5279,57.712°
45°17′19″N,45.28859676,73°31′16″W,-73.52108701,25.5123,158.4°
45°39′31″N,45.65849501,73°23′31″W,-73.39188904,26.0707,48°
45°26′01″N,45.43352343,73°19′59″W,-73.33295294,25.2127,107.453°
45°21′38″N,45.3606006,73°41′14″W,-73.68714905,16.1246,192.894°
45°26′56″N,45.44895364,73°45′26″W,-73.75718642,10.8017,236.986°
45°15′58″N,45.26618098,73°37′34″W,-73.62614091,26.247,177.441°
45°32′47″N,45.54630512,73°54′21″W,-73.90580383,21.2091,283.553°
45°33′42″N,45.56171702,73°21′26″W,-73.35723265,23.0965,73.164°
45°17′48″N,45.29673968,73°30′37″W,-73.51026396,25.0053,155.833°
45°31′02″N,45.517347,73°36′07″W,-73.60204277,3.4949,60.592°
45°41′45″N,45.69584144,73°51′33″W,-73.85925308,27.4483,321.872°
45°30′01″N,45.50018126,73°59′11″W,-73.98631372,26.9123,269.71°
45°24′54″N,45.41496353,73°55′19″W,-73.92196793,23.9517,246.282°
45°17′40″N,45.29439699,73°39′52″W,-73.66432467,23.1537,184.5°
45°28′45″N,45.4791734,73°17′03″W,-73.28413414,27.949,95.068°
45°20′01″N,45.33361775,73°24′12″W,-73.40321191,26.3707,135.141°
45°23′20″N,45.38898771,73°24′34″W,-73.40931511,22.022,124.696°
45°34′32″N,45.57563895,73°18′18″W,-73.30510552,27.4305,72.489°
45°27′11″N,45.45305823,73°51′32″W,-73.85901232,17.8425,252.342°
45°29′39″N,45.49418337,73°40′37″W,-73.67690577,2.9207,252.866°
45°41′59″N,45.69981565,73°51′25″W,-73.85680717,27.6808,322.747°
45°38′05″N,45.63482094,73°43′24″W,-73.7232829,16.107,336.623°
45°26′22″N,45.43954749,73°35′11″W,-73.58635671,8.147,148.367°
45°44′25″N,45.74032995,73°37′01″W,-73.61699059,26.5832,4.038°
45°16′02″N,45.26711348,73°45′03″W,-73.75084359,27.4881,198.21°
45°33′33″N,45.55928434,73°19′58″W,-73.33289208,24.8483,75.013°
45°17′02″N,45.28389885,73°44′15″W,-73.73747229,25.3915,197.278°
45°32′48″N,45.54675316,73°42′23″W,-73.7064488,7.1265,314.423°
45°39′07″N,45.6519167,73°49′34″W,-73.82615516,22.0424,319.254°
45°27′48″N,45.46325902,73°37′38″W,-73.62723468,4.4347,165.875°
45°17′39″N,45.29406613,73°48′45″W,-73.81261295,26.7193,210.148°
45°22′44″N,45.37902619,73°27′21″W,-73.45589045,19.8946,133.335°
45°31′15″N,45.5209672,73°53′16″W,-73.88778208,19.343,276.374°
45°23′14″N,45.38710624,73°58′39″W,-73.97737608,29.1837,244.169°
45°41′45″N,45.6959631,73°24′31″W,-73.40851811,28.1678,39.903°
45°16′37″N,45.276895,73°44′46″W,-73.74604328,26.3372,198.17°
45°28′14″N,45.47052936,73°31′06″W,-73.518298,10.1934,109.99°
45°35′37″N,45.59348291,73°19′18″W,-73.32153296,26.8953,67.637°
45°29′29″N,45.4913357,73°18′27″W,-73.3075346,26.0334,92.474°
45°34′50″N,45.58055804,73°18′30″W,-73.30830288,27.3618,71.24°
45°19′41″N,45.328167,73°33′03″W,-73.55086272,20.5708,159.937°
45°38′54″N,45.6483611,73°44′10″W,-73.73623972,17.8925,335.581°
45°43′34″N,45.72600444,73°41′30″W,-73.69170825,25.2325,351.042°
45°32′26″N,45.54043962,73°36′35″W,-73.60966464,4.9351,29.759°
45°21′05″N,45.35136261,73°27′00″W,-73.44994915,22.4302,138.229°
45°20′57″N,45.34918898,73°29′28″W,-73.4909775,20.6385,145.346°
45°31′58″N,45.53273165,73°48′11″W,-73.80313429,13.0842,285.239°
45°24′22″N,45.40614514,73°49′29″W,-73.82480399,17.8581,233.442°
45°43′29″N,45.72469956,73°40′33″W,-73.67583908,24.9253,353.789°
45°22′18″N,45.37161882,73°30′22″W,-73.50599305,17.9238,143.913°
45°44′32″N,45.74226849,73°43′28″W,-73.72445563,27.5075,346.397°
45°35′49″N,45.59688258,73°23′00″W,-73.38326682,22.6914,62.168°
45°19′16″N,45.32119585,73°44′39″W,-73.74428054,21.656,201.875°
45°19′56″N,45.33212585,73°33′09″W,-73.55240477,20.1159,159.831°
45°30′31″N,45.50873054,73°58′50″W,-73.98046641,26.4645,271.76°
45°28′28″N,45.47433326,73°43′06″W,-73.71830099,6.7564,243.012°
45°28′30″N,45.47506249,73°48′17″W,-73.80481052,13.1098,256.884°
45°35′27″N,45.59083632,73°47′08″W,-73.78561234,14.9833,311.353°
45°33′15″N,45.55425771,73°45′04″W,-73.75119634,10.3666,304.198°
45°42′25″N,45.70688352,73°50′36″W,-73.84340924,27.7039,325.446°
45°42′31″N,45.70856357,73°27′11″W,-73.45306276,27.2462,32.416°
45°28′51″N,45.4809227,73°23′44″W,-73.39556121,19.2876,96.869°
45°18′18″N,45.30498303,73°29′47″W,-73.49647093,24.6458,152.671°
45°21′17″N,45.35463148,73°26′15″W,-73.43739487,22.8311,135.782°
45°43′03″N,45.71755333,73°41′02″W,-73.68386815,24.2132,352.117°
45°23′02″N,45.3837507,73°57′23″W,-73.95626401,27.8863,241.991°
45°41′42″N,45.69494951,73°41′32″W,-73.69210848,21.8332,349.544°
45°32′47″N,45.54640471,74°00′56″W,-74.01544921,29.5875,279.759°
45°38′50″N,45.64708595,73°40′35″W,-73.67650373,16.3792,350.327°
45°24′16″N,45.4043859,73°28′51″W,-73.48091336,16.5507,130.9°
45°36′26″N,45.60725635,73°17′14″W,-73.28730212,29.9429,66.841°
45°28′13″N,45.47030765,74°00′43″W,-74.01200273,29.1349,263.2°
45°35′05″N,45.58468697,73°44′58″W,-73.74943484,12.4879,317.527°
45°39′54″N,45.66486264,73°55′05″W,-73.91802246,28.1621,310.154°
45°34′46″N,45.57943936,73°21′39″W,-73.36076213,23.48,68.358°
45°28′37″N,45.47698604,73°22′21″W,-73.37247836,21.129,97.448°
45°40′43″N,45.6787239,73°46′32″W,-73.77559377,22.2771,332.021°
45°14′23″N,45.23970744,73°38′20″W,-73.63901297,29.1659,179.678°
45°40′37″N,45.67707134,73°35′05″W,-73.58469939,19.9695,12.681°
45°42′19″N,45.70540556,73°27′08″W,-73.45212743,26.9904,32.947°
45°33′50″N,45.5638728,73°16′37″W,-73.27687505,29.2033,76.223°
45°34′37″N,45.57696672,73°25′42″W,-73.42821504,18.5672,63.21°
45°20′55″N,45.34862006,73°44′17″W,-73.73799108,18.6535,203.954°
45°39′38″N,45.66041712,73°21′02″W,-73.35045295,28.6832,51.974°
45°20′50″N,45.34712863,73°28′29″W,-73.47483819,21.5618,142.929°
45°31′33″N,45.52576382,73°22′56″W,-73.3821963,20.3531,82.422°
45°33′09″N,45.55262355,73°26′07″W,-73.4351744,17.0087,70.564°
45°38′56″N,45.64899131,73°50′54″W,-73.84829777,22.9733,315.474°
45°15′25″N,45.25681164,73°36′15″W,-73.60411692,27.4158,173.936°
45°30′39″N,45.51080694,73°36′56″W,-73.61545957,2.2301,63.696°
45°28′57″N,45.48263535,73°36′25″W,-73.60704541,3.4142,128.921°
45°28′18″N,45.47164274,73°29′08″W,-73.4856552,12.5811,105.473°
45°31′50″N,45.53059161,73°50′39″W,-73.84430282,16.1542,281.456°
45°26′33″N,45.44253293,73°20′33″W,-73.34255319,24.2055,105.731°
45°26′25″N,45.44037179,73°48′11″W,-73.80314894,14.3743,241.614°
45°36′22″N,45.60615208,73°38′59″W,-73.64973567,11.6123,356.686°
45°32′24″N,45.54009662,73°51′05″W,-73.85136799,16.9268,284.601°
45°30′50″N,45.51383602,73°59′45″W,-73.99577195,27.6773,272.87°
45°15′22″N,45.25613548,73°38′36″W,-73.64319897,27.3387,180.343°
45°32′10″N,45.5360154,73°26′10″W,-73.4360261,16.4263,76.581°
45°43′33″N,45.72592458,73°41′47″W,-73.6963666,25.2828,350.229°
45°27′31″N,45.45859233,73°20′14″W,-73.33709318,24.1941,101.382°
45°42′34″N,45.70954338,73°49′31″W,-73.82518619,27.1742,328.256°
45°36′24″N,45.60679556,73°33′21″W,-73.55596369,13.4176,29.589°
