latitude,longitude
45.51776881,-73.63278935
45.54063941,-73.70739128
45.50429953,-73.69800489
45.42425878,-73.62694783
45.50248003,-73.84975651
45.47084581,-73.8075808
45.45396852,-73.8665162
45.49742107,-73.62080035
45.59847753,-73.54626579
45.45382645,-73.84202163
45.63800917,-73.53898712
45.48337759,-73.59938909
45.64851388,-73.49947459
45.59764744,-73.52609535
45.42806108,-73.92073992
45.5816956,-73.62839705
45.47844186,-73.59433738
45.64352695,-73.51933569
45.45309939,-73.68032137
45.55092351,-73.66849099
45.64788724,-73.51575766
45.56925538,-73.53291424
45.51062295,-73.75120009
45.44174261,-73.85817393
45.51384369,-73.67928879
45.5099375,-73.69423492
45.45857776,-73.77715389
45.60616789,-73.55301696
45.44708083,-73.75356036
45.49691491,-73.69165645
45.48112262,-73.69497421
45.44151068,-73.91370728
45.44524463,-73.94127049
45.5742142,-73.61968491
45.48893079,-73.83604411
45.44819091,-73.62969073
45.47857758,-73.79389155
45.62817725,-73.56772136
45.59681142,-73.62909947
45.44468402,-73.62806376
45.68680934,-73.49062859
45.50970398,-73.82772237
45.48790599,-73.56820655
45.55972484,-73.57650995
45.58435739,-73.60996217
45.50090429,-73.6901003
45.52199486,-73.59504358
45.4992333,-73.84761282
45.49741867,-73.77837293
45.49945392,-73.57883234
45.50705216,-73.74182413
45.5241324,-73.63543758
45.69258508,-73.49744685
45.50406227,-73.58884402
45.6592917,-73.53693317
45.58798802,-73.53763928
45.61919863,-73.54120895
45.45330358,-73.76072423
45.50504308,-73.59017702
45.49818779,-73.64509089
45.5581606,-73.57525653
45.48361035,-73.60652261
45.4910969,-73.5964555
45.42763622,-73.92929154
45.60196391,-73.58877383
45.61605374,-73.53169396
45.49652614,-73.69205123
45.46285452,-73.80705571
45.57496834,-73.56226513
45.49758013,-73.67991576
45.54146223,-73.62006676
45.51785389,-73.62779644
45.44518948,-73.83274866
45.67731366,-73.52861277
45.50263695,-73.59673196
45.45076364,-73.74742252
45.62729772,-73.52655845
45.52982902,-73.69938771
45.52913975,-73.66535943
45.60017524,-73.52517668
45.43689312,-73.95759342
45.49337049,-73.82796308
45.55423117,-73.56897247
45.5958055,-73.61074496
45.69824626,-73.48487158
45.56882728,-73.53441918
45.46038892,-73.74095021
45.45052625,-73.85683703
45.4707573,-73.59993963
45.44863319,-73.68372725
45.54469629,-73.54531088
45.6368255,-73.52453369
45.49848436,-73.70925829
45.59916286,-73.54006565
45.43327876,-73.88864856
45.510804,-73.56516089
45.46649073,-73.56912386
45.43512587,-73.67088744
45.49722592,-73.57253445
45.49068931,-73.85494618
45.41844583,-73.89858019
45.45047848,-73.77761039
45.45733003,-73.83101506
45.56157855,-73.53727142
45.43479067,-73.88049751
45.54879457,-73.64481053
45.44075594,-73.62749619
45.50097386,-73.84435564
45.48317533,-73.84255876
45.4585828,-73.73272547
45.44449272,-73.86174686
45.67115131,-73.54074401
45.48472277,-73.60849687
45.50514922,-73.69259023
45.56297646,-73.59863836
45.50523351,-73.8213411
45.43588403,-73.92209645
45.46751382,-73.66790834
45.58649988,-73.57253032
45.52712349,-73.57307637
45.44867722,-73.90167813
45.55292353,-73.57348311
45.55379513,-73.54722704
45.53058515,-73.54248826
45.49004292,-73.58383672
45.52552894,-73.72250111
45.67340409,-73.53023905
45.58088719,-73.58605161
45.63599765,-73.5030153
45.48942574,-73.71059843
45.49041797,-73.61289935
45.58623799,-73.64606861
45.55299712,-73.6284046
45.47009785,-73.57801769
45.53534147,-73.66972149
45.50792342,-73.57051043
45.47264186,-73.81167762
45.50507749,-73.63013415
45.44309112,-73.81106631
45.65894388,-73.51322211
45.55187733,-73.52922186
45.51731311,-73.67853101
45.50557303,-73.71711107
45.4573758,-73.91196289
45.48666137,-73.81121012
45.465587,-73.74099352
45.57736573,-73.58401774
45.66764008,-73.52840976
45.50138668,-73.61881468
45.63903763,-73.51189581
45.4632676,-73.86869407
45.43608761,-73.8707341
45.53029912,-73.59933541
45.59132379,-73.57726261
45.64616439,-73.54402419
45.54640285,-73.53765539
45.49254994,-73.72109117
45.46863722,-73.62340158
45.42295709,-73.61882033
45.47311629,-73.68527664
45.4737284,-73.8007186
45.43442256,-73.83613437
45.50493879,-73.68023123
45.56425681,-73.60404221
45.50651246,-73.75945343
45.53537841,-73.59623177
45.46185287,-73.56357548
45.51180784,-73.6484103
45.58954412,-73.59240952
45.53274996,-73.68215606
45.5036966,-73.74924935
45.57757454,-73.56604744
45.49354261,-73.73404982
45.44182019,-73.58571273
45.55146465,-73.63321036
45.53057095,-73.69068486
45.49008713,-73.74936001
45.57067905,-73.651991
45.44235187,-73.66739672
45.49793879,-73.71243732
45.47010771,-73.83697082
45.49492788,-73.64773775
45.43213931,-73.65062541
45.64066079,-73.55875114
45.6691399,-73.53793594
45.66538576,-73.51445051
45.61805999,-73.57522425
45.57142929,-73.61142164
45.62329189,-73.55728903
45.57833186,-73.62946723
45.46636111,-73.68471852
45.56425785,-73.63322003
45.55073967,-73.64292568
45.52584808,-73.66912396
45.43195764,-73.89410753
45.43675032,-73.8865035
45.49103031,-73.55608488
45.48416049,-73.69556594
45.50404407,-73.81231543
45.45682139,-73.82216022
45.53580697,-73.68040215
45.60724601,-73.57913502
45.6760543,-73.49123945
45.47226111,-73.76114536
45.43680744,-73.83903467
45.4694406,-73.56388554
45.42220898,-73.90666585
45.65084678,-73.55309557
45.55540438,-73.62655731
45.43319396,-73.96237498
45.60499986,-73.60438445
45.59500033,-73.5784
45.45905482,-73.72034648
45.50059043,-73.72995753
45.43078683,-73.94697434
45.43853281,-73.92288077
45.63652498,-73.53544721
45.56560817,-73.58556137
45.61354475,-73.60694872
45.51601538,-73.62795502
45.45575662,-73.75437932
45.43067246,-73.60936257
45.49382521,-73.65527132
45.54191442,-73.61868885
45.57399052,-73.62527768
45.46371999,-73.61923872
45.51173751,-73.57697309
45.66126881,-73.49968839
45.6652037,-73.53903732
45.47736589,-73.74132922
45.45345275,-73.89411879
45.55148555,-73.59217157
45.47129299,-73.7515941
45.45777105,-73.6471084
45.50590857,-73.67659004
45.44003753,-73.88875277
45.45489241,-73.70075846
45.63977594,-73.55032878
45.49358755,-73.76744245
45.48415066,-73.69431013
45.59676114,-73.51102438
45.44304548,-73.72786198
45.55042917,-73.53985144
45.44527823,-73.66360772
45.63919664,-73.55149573
45.5624563,-73.61650499
45.46704802,-73.73445261
45.49586801,-73.74323209
45.44423753,-73.74185925
45.4642467,-73.87013929
45.60034767,-73.51263719
45.4545329,-73.65257545
45.46583786,-73.78971585
45.44082186,-73.8619677
45.48710268,-73.73843228
45.49717807,-73.55174515
45.55962508,-73.57542342
45.5222844,-73.70495912
45.63964087,-73.57003328
45.51781213,-73.69523085
45.54236019,-73.68927173
45.48189025,-73.70238563
45.45268454,-73.74921091
45.63232245,-73.60072518
45.51838757,-73.5835953
45.41707171,-73.94059504
45.53872929,-73.70190789
45.55357547,-73.61133748
45.49714566,-73.74115075
45.51744699,-73.71697206
45.62269955,-73.55471245
45.49187665,-73.69386761
45.48875163,-73.72911549
45.59022789,-73.51380723
45.58294252,-73.56260163
45.44591121,-73.73094627
45.43614186,-73.93865331
45.51636982,-73.64657607
45.6198226,-73.59571304
45.42964938,-73.63221422
45.60095748,-73.55415053
45.46573454,-73.74654571
45.4837756,-73.67731463
45.50952941,-73.74381576
45.45031366,-73.77177401
45.44167896,-73.81869759
45.42937741,-73.94935745
45.44721003,-73.76067601
45.57464246,-73.58651194
45.44810946,-73.61374043
45.4621767,-73.86498307
45.51166332,-73.62515441
45.46930975,-73.72311841
45.57403867,-73.52980115
45.56422559,-73.64226295
45.60457419,-73.53005291
45.52985118,-73.70436054
45.53092203,-73.62262202
45.461515,-73.82050581
45.65683347,-73.5577946
45.61050454,-73.57405688
45.6248864,-73.5577353
45.59767464,-73.52091636
45.48591162,-73.73923905
45.49542577,-73.6803464
45.43942434,-73.59772124
45.57506531,-73.54835585
45.60312159,-73.51170777
45.5609941,-73.58599565
45.69154366,-73.48506565
45.60668041,-73.51382317
45.49328388,-73.76916623
45.6218645,-73.55749416
45.48224437,-73.8349477
45.49094666,-73.72207219
45.4913248,-73.62518572
45.45760336,-73.6430739
45.49380108,-73.56140866
45.52116823,-73.54929214
45.40927414,-73.9466355
45.43407251,-73.64319368
45.56004656,-73.60950503
45.53575082,-73.65917424
45.63449945,-73.54855015
45.52731881,-73.63650592
45.45397346,-73.91655298
45.5896508,-73.57467179
45.46654144,-73.74736036
45.53850544,-73.70143135
45.47492032,-73.6369573
45.54644861,-73.69254692
45.57503442,-73.52821796
45.5126376,-73.55218585
45.51986146,-73.58550681
45.44147576,-73.84746805
45.61662087,-73.51132152
45.41836741,-73.95398961
45.52332879,-73.6953088
45.54215857,-73.62282948
45.48457518,-73.76652426
45.48633514,-73.60853304
45.49185305,-73.6590008
45.50093808,-73.79350748
45.50039248,-73.76313515
45.43514751,-73.69076059
45.43521372,-73.9024625
45.50777317,-73.7407009
45.47135812,-73.84046635
45.42463503,-73.94823819
45.67045948,-73.49507766
45.49811365,-73.82474512
45.45040085,-73.63898376
45.46617648,-73.72327449
45.58001845,-73.61806473
45.50540706,-73.71557098
45.52371149,-73.57791867
45.43023547,-73.95027736
45.49915584,-73.78020782
45.51489052,-73.6394778
45.45182266,-73.91079345
45.45097073,-73.6844825
45.46499749,-73.58299527
45.58897453,-73.63444113
45.52367924,-73.65300693
45.46338718,-73.86128727
45.53475874,-73.66708597
45.56994187,-73.55143371
45.53248628,-73.57374221
45.57255917,-73.58565746
45.45003034,-73.59581671
45.63156466,-73.59486861
45.67687765,-73.49815881
45.47219038,-73.69318142
45.46785142,-73.62931555
45.47064756,-73.6790057
45.53044581,-73.60173111
45.47998089,-73.5766228
45.47597763,-73.71096876
45.6223219,-73.59593038
45.48069265,-73.66991791
45.47053817,-73.72407848
45.54370597,-73.68238403
45.49827702,-73.7466939
45.46302288,-73.68265412
45.45425503,-73.68979255
45.45752694,-73.75297734
45.45240293,-73.58841039
45.45750886,-73.897013
45.47637527,-73.76169545
45.47050392,-73.82764519
45.49592313,-73.7100864
45.45903377,-73.6116173
45.57002004,-73.58037327
45.54711317,-73.64706687
45.62521765,-73.60519553
45.5023401,-73.67556434
45.56256609,-73.61948949
45.45724339,-73.7054162
45.42922243,-73.64043993
45.62308168,-73.51610181
45.44956837,-73.74616586
45.55442113,-73.6252933
45.42492651,-73.88440258
45.48577062,-73.73136792
45.46643616,-73.72700425
45.58375591,-73.60766857
45.56326965,-73.58122484
45.50744284,-73.6541453
45.57557484,-73.55962895
45.45829362,-73.82623494
45.52153706,-73.70010862
45.43390312,-73.92942262
45.46592796,-73.80194961
45.43934039,-73.61950774
45.4270603,-73.92846969
45.61317226,-73.5931149
45.6808017,-73.49395095
45.5692127,-73.62946152
45.52850684,-73.72697404
45.45502827,-73.87717148
45.49189014,-73.83114717
45.62953387,-73.5212249
45.45294376,-73.89940754
45.61241056,-73.5548151
45.44975287,-73.89293004
45.57759942,-73.60228135
45.45141662,-73.70051284
45.55000022,-73.65005834
45.45869015,-73.82700547
45.45769302,-73.62238268
45.46173033,-73.59603633
45.46886844,-73.61046241
45.42224242,-73.6161998
45.42199849,-73.62576315
45.59448055,-73.53059401
45.44604673,-73.63723234
45.50773733,-73.61837835
45.62538629,-73.58921914
45.48546279,-73.78870844
45.44052791,-73.66159324
45.52776204,-73.66197477
45.42015652,-73.95299923
45.45876204,-73.79201995
45.46678944,-73.68581364
45.4891352,-73.68917505
45.58178612,-73.5385566
45.4967483,-73.65932325
45.64088342,-73.57216716
45.44928777,-73.87190363
45.45354965,-73.85809581
45.47658734,-73.75139824
45.59395051,-73.55422116
45.46984873,-73.80330297
45.60718121,-73.5963793
45.57177504,-73.65528852
45.44154932,-73.83868771
45.43665626,-73.67668883
45.5023506,-73.80823964
45.52029504,-73.62783343
45.44523953,-73.85450674
45.43360277,-73.87668741
45.43374767,-73.83503563
45.43365488,-73.64802468
45.64248882,-73.52041729
45.48400868,-73.77839183
45.58815699,-73.54740878
45.48579523,-73.81082136
45.50667747,-73.80997415
45.47713427,-73.70418805
45.4781511,-73.73641859
45.51184147,-73.57088586
45.57052091,-73.52192532
45.63338684,-73.57680195
45.54608413,-73.58070251
45.46735883,-73.65893193
45.53316633,-73.70030005
45.61554849,-73.57992986
45.51618757,-73.5938949
45.60637162,-73.60340964
45.4298574,-73.64080079
45.53816971,-73.7042876
45.47403511,-73.85040219
45.47094384,-73.57292441
45.49774238,-73.83458138
45.44928363,-73.65733358
45.63065264,-73.52610253
45.61756131,-73.60931322
45.43862158,-73.90297601
45.48604403,-73.69408128
45.46316186,-73.73757532
45.45710748,-73.83511993
45.60703627,-73.51536826
45.49477418,-73.76549377
45.44500564,-73.60525221
45.44234256,-73.66485374
45.63449361,-73.51754374
45.56693731,-73.5327853
45.65580732,-73.57483248
45.5830901,-73.54224396
45.5110381,-73.69746942
45.42790832,-73.89591186
45.5030148,-73.78798932
45.46097362,-73.81842672
45.51678459,-73.68533755
45.59632455,-73.56037437
45.68236824,-73.51608652
45.63574668,-73.53053507
45.59396117,-73.53957068
45.48744355,-73.8103467
45.55074099,-73.55702089
45.42626921,-73.87477657
45.60434094,-73.54137626
45.58269561,-73.63292925
45.48871275,-73.62106232
45.45249263,-73.6812191
45.42137443,-73.64042515
45.55256071,-73.64208881
45.46871665,-73.61144739
45.45483283,-73.77798921
45.45043877,-73.58388409
45.47440499,-73.58717296
45.43286587,-73.84522299
45.61870263,-73.56115937
45.50921277,-73.84587028
45.46731503,-73.73324849
45.62258996,-73.56339647
45.43934823,-73.94471439
45.4863859,-73.81726514
45.44554416,-73.84207018
45.47554747,-73.64805131
45.52141496,-73.55548097
45.48520812,-73.69301173
45.46424539,-73.73132112
45.49927287,-73.61319726
45.45788756,-73.5710062
45.45870311,-73.81524943
45.46281212,-73.73072065
45.59188443,-73.53541856
45.51393482,-73.71939173
45.44470677,-73.8295908
45.68260127,-73.50338747
45.47312202,-73.65580236
45.60280907,-73.52953293
45.4137652,-73.92020868
45.4623264,-73.68485041
45.5570256,-73.59163828
45.45169917,-73.57307316
45.59098599,-73.54913663
45.51449117,-73.70347687
45.50521353,-73.65152277
45.44737814,-73.80661943
45.50148307,-73.6253853
45.54315558,-73.56288559
45.55080871,-73.60416939
45.5342038,-73.61016947
45.46665633,-73.7410147
45.52468861,-73.69037344
45.60186182,-73.54284746
45.54129412,-73.53549054
45.61561523,-73.56212722
45.51468496,-73.6557946
45.43786441,-73.95537428
45.5928782,-73.60167902
45.42816105,-73.61206583
45.42401574,-73.61466215
45.54309602,-73.68390885
45.5124921,-73.69093589
45.43581845,-73.62353951
45.45604051,-73.71301686
45.51979218,-73.69826301
45.50170951,-73.77223734
45.50755471,-73.70968985
45.49799413,-73.79648463
45.52962021,-73.55026554
45.44837417,-73.81207476
45.42916267,-73.94744065
45.43700605,-73.69604133
45.47151969,-73.68740402
45.49651837,-73.59100906
45.45235233,-73.7991556
45.46257124,-73.84331304
45.5658874,-73.52385863
45.64516479,-73.55657418
45.42616871,-73.95013233
45.54492023,-73.6025275
45.44914127,-73.66901619
45.51469132,-73.59185889
45.55977705,-73.57104828
45.48494061,-73.75974393
45.59615174,-73.57784423
45.56683968,-73.65189114
45.47165402,-73.64273047
45.48738609,-73.68026139
45.51626483,-73.64054424
45.48066398,-73.66798159
45.4708657,-73.68084342
45.6448775,-73.57218732
45.58440199,-73.58182493
45.52213791,-73.5951243
45.54062228,-73.60865068
45.45634202,-73.88314441
45.49339944,-73.76454649
45.54907249,-73.55454697
45.51535732,-73.71803628
45.44279895,-73.61830474
45.60674938,-73.62288817
45.44740224,-73.91416714
45.4782654,-73.86699853
45.61228045,-73.52533123
45.4318254,-73.60910201
45.65128523,-73.52917522
45.51519773,-73.71496573
45.50090705,-73.73928435
45.47726251,-73.6274387
45.42868758,-73.95892094
45.43092908,-73.93717463
45.54396773,-73.59053008
45.44112041,-73.94866813
45.53048449,-73.59505959
45.44696361,-73.83242277
45.4770439,-73.78350834
45.58275842,-73.53006505
45.47075546,-73.72790441
45.54786681,-73.66240806
45.6261169,-73.55289009
45.46559216,-73.67313234
45.43215535,-73.66998738
45.49639465,-73.59438937
45.60652231,-73.53052515
45.48072292,-73.66158512
45.44033837,-73.81358747
45.57858167,-73.56337409
45.56051086,-73.59397605
45.50579173,-73.83818821
45.46118404,-73.56814901
45.49109091,-73.85040557
45.49613792,-73.66712089
45.6438173,-73.55831288
45.4546607,-73.82953282
45.5115285,-73.62265391
45.60375083,-73.61426394
45.49203864,-73.82461907
45.61310196,-73.61258202
45.54304712,-73.58579962
45.63640441,-73.50556772
45.57046265,-73.66063074
45.49465867,-73.80888558
45.50500096,-73.67589676
45.47556956,-73.77558517
45.49695627,-73.61809365
45.50488708,-73.71201416
45.48424259,-73.68881063
45.49446543,-73.79065135
45.43982324,-73.87132476
45.64766332,-73.56739428
45.66507906,-73.55582888
45.53391221,-73.56646623
45.45657265,-73.75896447
45.5305258,-73.69103563
45.43847497,-73.92819509
45.66884081,-73.54054154
45.51315886,-73.61901432
45.43333115,-73.90173167
45.4642555,-73.82985977
45.52582294,-73.69855627
45.44078449,-73.90847775
45.56374594,-73.52371306
45.54280809,-73.60141408
45.49880482,-73.58194316
45.44578867,-73.93981138
45.55537976,-73.67119837
45.42153358,-73.92182569
45.43834573,-73.90072241
45.5123198,-73.648776
45.53897434,-73.65343879
45.46540972,-73.57973787
45.44025905,-73.61467739
45.61318328,-73.50983708
45.5780221,-73.59176854
45.47566142,-73.7666795
45.47528674,-73.79442745
45.60602071,-73.60221771
45.66408036,-73.5022261
45.59874417,-73.51798524
45.47994141,-73.7304314
45.49649607,-73.69575877
45.60390084,-73.52421483
45.45459655,-73.63124508
45.62570404,-73.57145231
45.44166352,-73.95198776
45.59135054,-73.57699333
45.48552695,-73.74290998
45.65175114,-73.52430729
45.63390904,-73.55545925
45.43024413,-73.90711508
45.51925427,-73.57770453
45.45894128,-73.76765818
45.55297877,-73.62949215
45.57552452,-73.51893517
45.49277957,-73.69549243
45.41930794,-73.89381487
45.48154594,-73.82630808
45.54739774,-73.53102025
45.66659968,-73.51098935
45.45321662,-73.90129485
45.5566563,-73.55928782
45.62249489,-73.54991368
45.49097828,-73.63424174
45.4628048,-73.74636636
45.42269146,-73.95340261
45.50047056,-73.83692363
45.44180528,-73.63473329
45.44755112,-73.78677689
45.65023631,-73.51221657
45.52744263,-73.56195929
45.47236614,-73.5743532
45.61689444,-73.60531825
45.56096725,-73.60957925
45.55567198,-73.56948488
45.46891615,-73.67490728
45.54456919,-73.5788945
45.53932353,-73.55284655
45.42097585,-73.93511388
45.44397117,-73.66797234
45.47019494,-73.79221721
45.6751846,-73.49571347
45.49135476,-73.65179947
45.4485821,-73.61604939
45.69510035,-73.48811298
45.55561528,-73.60726472
45.51153301,-73.65490731
45.44076355,-73.94610054
45.62218131,-73.61061224
45.45021264,-73.7714331
45.5053975,-73.76683644
45.45005745,-73.65375462
45.48666083,-73.55982775
45.47574384,-73.86305941
45.42443426,-73.64760712
45.47616414,-73.7880633
45.50340331,-73.69929717
45.50237137,-73.81785055
45.65143474,-73.54055489
45.61358683,-73.55935841
45.51699953,-73.55024298
45.47490604,-73.82941035
45.50001407,-73.6391336
45.59330807,-73.60105634
45.56601822,-73.60910344
45.46595064,-73.75843381
45.47580101,-73.79986216
45.44435818,-73.81077833
45.5348911,-73.56630809
45.47621339,-73.59405272
45.65255135,-73.53142431
45.66339072,-73.50238621
45.45492704,-73.75954702
45.46735574,-73.58896545
45.65958091,-73.52240088
45.4263101,-73.92882368
45.45239296,-73.68369156
45.47672668,-73.84972941
45.47561091,-73.55722375
45.4333862,-73.62880358
45.4282595,-73.63338779
45.42858024,-73.92096384
45.49887885,-73.72597067
45.55445467,-73.67292872
45.62192254,-73.58167701
45.50438163,-73.74664369
45.50661049,-73.71052791
45.55882328,-73.56027917
45.46219647,-73.83906201
45.5493163,-73.59996928
45.48575281,-73.6458629
45.4995598,-73.58816865
45.4643399,-73.86077384
45.68172577,-73.51513992
45.48974453,-73.79839891
45.49120597,-73.66980738
45.57500646,-73.55176747
45.49454384,-73.79776573
45.59234539,-73.52183112
45.44670659,-73.8338453
45.44010911,-73.65066278
45.52204305,-73.54800315
45.62307712,-73.50306575
45.5835407,-73.64769316
45.57078741,-73.62361051
45.58279239,-73.55019712
45.60441472,-73.56475359
45.44285744,-73.76163523
45.49972344,-73.71544041
45.45004847,-73.6453925
45.5276786,-73.56087951
45.46128263,-73.70076796
45.65273339,-73.51615983
45.52227258,-73.6924902
45.45538625,-73.68360834
45.45497144,-73.74058231
45.48437056,-73.61760039
45.44960312,-73.80493934
45.55923414,-73.63839557
45.49593563,-73.61658982
45.46225841,-73.62828877
45.56815583,-73.58663805
45.49192264,-73.56090278
45.51654667,-73.57195848
45.44115949,-73.61581544
45.50235484,-73.82628766
45.52891384,-73.56135398
45.49402872,-73.64534402
45.43682985,-73.91869089
45.67801945,-73.51514625
45.52895114,-73.63830408
45.61278321,-73.52724542
45.45399147,-73.616621
45.4660223,-73.73679337
45.50900495,-73.73025757
45.5337449,-73.71168773
45.56769063,-73.52476689
45.47817779,-73.64507971
45.45244208,-73.75398659
45.42105354,-73.93684679
45.59846968,-73.6100367
45.46238731,-73.68622057
45.65260814,-73.54437605
45.52711547,-73.70675696
45.45439606,-73.62586746
45.57643971,-73.53952863
45.50486212,-73.57174069
45.58807614,-73.55198117
45.42387549,-73.65515187
45.60338327,-73.61543986
45.49599796,-73.77631121
45.49714799,-73.65304246
45.49298868,-73.65011205
45.42201005,-73.65291985
45.59377758,-73.5417729
45.57348162,-73.6123488
45.63518621,-73.55105538
45.4397255,-73.91380563
45.51238063,-73.54950425
45.46009596,-73.89289257
45.66162421,-73.51628589
45.56512104,-73.53054126
45.47167087,-73.57339642
45.51645927,-73.61462768
45.54003647,-73.56223114
45.42145069,-73.63880415
45.65237607,-73.52011422
45.50841562,-73.84013201
45.47929335,-73.7884826
45.56906094,-73.58070165
45.50163868,-73.75614521
45.6593425,-73.55489215
45.5940963,-73.54264159
45.67530438,-73.51799974
45.49862834,-73.55039777
45.44452144,-73.93131047
45.51138624,-73.73400311
45.46371329,-73.69722488
45.45619644,-73.60476756
45.48965587,-73.63827476
45.4891948,-73.57600639
45.43777345,-73.83498824
45.43887828,-73.91737772
45.54710178,-73.62068074
45.45545442,-73.71752216
45.44451098,-73.80230788
45.62422515,-73.59114416
45.49545315,-73.57863093
45.54504906,-73.64000698
45.45726326,-73.65851336
45.62869283,-73.52371869
45.52312503,-73.60183882
45.51042695,-73.67358765
45.44657074,-73.94083059
45.46001464,-73.59721511
45.43172903,-73.65418205
45.51447067,-73.55990297
45.47926821,-73.66080609
45.49270911,-73.59250126
45.43999138,-73.90647144
45.46580252,-73.61093262
45.53387871,-73.68369976
45.52617508,-73.61007019
45.46473111,-73.66600475
45.4824706,-73.71310375
45.49711357,-73.71120169
45.45328568,-73.58970953
45.49758273,-73.59921033
45.57559105,-73.59887675
45.67560581,-73.49893333
45.47670169,-73.73504901
45.42065586,-73.94632595
45.46915893,-73.71816059
45.45504639,-73.88014171
45.48486415,-73.57351735
45.58087616,-73.62491423
45.68310241,-73.49363032
45.65847968,-73.49360791
45.51642066,-73.62684995
45.48246229,-73.77224214
45.44246137,-73.8595694
45.448347,-73.76592609
45.44424491,-73.74083523
45.44246809,-73.75493748
45.45790786,-73.89311265
45.57036615,-73.55987328
45.47503337,-73.60728874
45.4341129,-73.96444848
45.45179267,-73.58527559
45.45085048,-73.70941796
45.47866682,-73.70563092
45.45252398,-73.68610544
45.47506898,-73.60897218
45.5862418,-73.63807183
45.52660829,-73.72296223
45.54383226,-73.56910525
45.60820193,-73.52100197
45.66017458,-73.50180913
45.49975778,-73.72346282
45.45901266,-73.65837887
45.506141,-73.61601985
45.61340351,-73.53015066
45.48596809,-73.81617435
45.42471777,-73.94457739
45.48085596,-73.69529025
45.49988892,-73.54735923
45.5014822,-73.62545875
45.5894017,-73.57790794
45.54712082,-73.57659258
45.44521234,-73.80073344
45.51237751,-73.84382118
45.45414243,-73.75859246
45.51546656,-73.58024906
45.59178525,-73.60058776
45.59611333,-73.56598806
45.50005335,-73.78738073
45.5839944,-73.53675685
45.4440016,-73.61709957
45.57307058,-73.56826183
45.5106427,-73.63638264
45.52611565,-73.68835015
45.46522232,-73.74835908
45.56364928,-73.54469657
45.48417595,-73.62837077
45.57309981,-73.57465976
45.54616051,-73.68969672
45.59814456,-73.54128664
45.55908155,-73.61735609
45.63459502,-73.51557514
45.50811268,-73.61558133
45.6244954,-73.54545152
45.55205851,-73.63568986
45.51961148,-73.67722773
45.484213,-73.79727537
45.43188007,-73.90963323
45.59866393,-73.59792137
45.52491021,-73.72386073
45.54531389,-73.53798192
45.50070947,-73.55621978
45.41237184,-73.9180407
45.48473209,-73.71227825
45.65275551,-73.56154107
45.44074666,-73.86243957
45.52516696,-73.62371668
45.48048663,-73.61759685
45.58955499,-73.60409284
45.4702404,-73.82755267
45.58338571,-73.60130185
45.67283296,-73.51825932
45.62134545,-73.52852023
45.579754,-73.63522966
45.47861637,-73.67449363
45.4412625,-73.76085969
45.46956491,-73.623173
45.66689063,-73.54765011
45.47679684,-73.74251879
45.48873372,-73.84489488
45.56322028,-73.55918596
45.4816142,-73.65044381
45.51558584,-73.61852564
45.66048735,-73.5102119
45.50590105,-73.58760799
45.4516447,-73.79881289
45.53175437,-73.55830198
45.46456154,-73.7425247
45.55428542,-73.55203282
45.47728595,-73.6896244
45.53897059,-73.68079178
45.44949817,-73.78952315
45.59093148,-73.61644105
45.55463223,-73.52983155
45.55943746,-73.66778971
45.47691204,-73.64726058
45.44419389,-73.6142938
45.47555684,-73.63793099
45.44209232,-73.69766541
45.45300969,-73.7103173
45.5304858,-73.69887709
45.52320209,-73.64936656
45.43641013,-73.6541116
45.59257914,-73.55468702
45.51981803,-73.57085741
45.52580117,-73.62226531
45.49973166,-73.73496257
45.52676891,-73.58383992
45.45894795,-73.57442055
45.5007984,-73.66433102
45.47276154,-73.68230395
45.64140344,-73.52160209
45.48958975,-73.63285305
45.64340031,-73.5648999
45.43360317,-73.71347009
45.66089947,-73.51123026
45.4997492,-73.72122321
45.47844588,-73.7901156
45.64161115,-73.54360929
45.46350904,-73.56464621
45.47444093,-73.85525001
45.44053532,-73.63119383
45.44003526,-73.91862928
45.64259406,-73.53858683
45.67121938,-73.51005651
45.4300771,-73.67913616
45.57800685,-73.61920014
45.61533361,-73.53083608
45.57753378,-73.59119487
45.58353957,-73.5865581
45.44430833,-73.90316076
45.67428281,-73.49135991
45.49868154,-73.79027069
45.4616969,-73.88704371
45.43030735,-73.64943677
45.43272515,-73.96700516
45.51074759,-73.55645532
45.60039945,-73.61416776
45.64283888,-73.56776222
45.46236555,-73.64775464
45.47223509,-73.78722373
45.48020866,-73.63357222
45.6037876,-73.53582573
45.44524743,-73.82964454
45.54412198,-73.6590529
45.61685232,-73.52191729
45.52340919,-73.63488913
45.44669639,-73.6937923
45.44315197,-73.70822907
45.50761832,-73.55197288
45.4541841,-73.67418501
45.56150465,-73.65000741
45.46538286,-73.58457951
45.62721661,-73.60551308
45.61619786,-73.61054041
45.50918765,-73.69175755
45.53632687,-73.58304164
45.44511715,-73.9438729
45.53713217,-73.53595314
45.5206842,-73.65539364
45.49013689,-73.74217261
45.45940474,-73.80854862
45.47552114,-73.60409846
45.50912853,-73.57925134
45.45786085,-73.8498844
45.4645508,-73.85243612
45.53450041,-73.71830489
45.49777884,-73.72575931
45.55096011,-73.62113744
45.54877184,-73.5324807
45.42298231,-73.62813831
45.54335372,-73.56607238
45.54291794,-73.63747125
45.49499004,-73.74803369
45.51964181,-73.56328155
45.52432263,-73.61167241
